id,values,kuantil,tahun,data_title
1229701080,62.07,JAWA BARAT,2008,Persentase Penyelesaian Tindak Pidana
1229701090,73.85,JAWA BARAT,2009,Persentase Penyelesaian Tindak Pidana
1229701100,53.9,JAWA BARAT,2010,Persentase Penyelesaian Tindak Pidana
1229701110,47.98,JAWA BARAT,2011,Persentase Penyelesaian Tindak Pidana
1229701120,48.77,JAWA BARAT,2012,Persentase Penyelesaian Tindak Pidana
1229701130,42.8,JAWA BARAT,2013,Persentase Penyelesaian Tindak Pidana
1229701140,51.27,JAWA BARAT,2014,Persentase Penyelesaian Tindak Pidana
1229701150,43.04,JAWA BARAT,2015,Persentase Penyelesaian Tindak Pidana
1229701160,46.43,JAWA BARAT,2016,Persentase Penyelesaian Tindak Pidana
1229701170,57.08,JAWA BARAT,2017,Persentase Penyelesaian Tindak Pidana
1229701180,74.96,JAWA BARAT,2018,Persentase Penyelesaian Tindak Pidana
1229701190,83.64,JAWA BARAT,2019,Persentase Penyelesaian Tindak Pidana
1229701200,88.23,JAWA BARAT,2020,Persentase Penyelesaian Tindak Pidana
1229701210,73.06,JAWA BARAT,2021,Persentase Penyelesaian Tindak Pidana
1329701000,59.82,JAWA TENGAH,2000,Persentase Penyelesaian Tindak Pidana
1329701010,53.83,JAWA TENGAH,2001,Persentase Penyelesaian Tindak Pidana
1329701020,61.09,JAWA TENGAH,2002,Persentase Penyelesaian Tindak Pidana
1329701030,70.19,JAWA TENGAH,2003,Persentase Penyelesaian Tindak Pidana
1329701040,67.79,JAWA TENGAH,2004,Persentase Penyelesaian Tindak Pidana
1329701050,73.49,JAWA TENGAH,2005,Persentase Penyelesaian Tindak Pidana
1329701060,75.68,JAWA TENGAH,2006,Persentase Penyelesaian Tindak Pidana
1329701070,82.7,JAWA TENGAH,2007,Persentase Penyelesaian Tindak Pidana
1329701080,78.27,JAWA TENGAH,2008,Persentase Penyelesaian Tindak Pidana
1329701090,78.36,JAWA TENGAH,2009,Persentase Penyelesaian Tindak Pidana
1329701100,90.24,JAWA TENGAH,2010,Persentase Penyelesaian Tindak Pidana
1329701110,109.41,JAWA TENGAH,2011,Persentase Penyelesaian Tindak Pidana
1329701120,82.42,JAWA TENGAH,2012,Persentase Penyelesaian Tindak Pidana
1329701130,87.07,JAWA TENGAH,2013,Persentase Penyelesaian Tindak Pidana
1329701140,82.5,JAWA TENGAH,2014,Persentase Penyelesaian Tindak Pidana
1329701150,78.83,JAWA TENGAH,2015,Persentase Penyelesaian Tindak Pidana
1329701160,90.53,JAWA TENGAH,2016,Persentase Penyelesaian Tindak Pidana
1329701170,93.83,JAWA TENGAH,2017,Persentase Penyelesaian Tindak Pidana
1329701180,76.48,JAWA TENGAH,2018,Persentase Penyelesaian Tindak Pidana
1329701190,64.63,JAWA TENGAH,2019,Persentase Penyelesaian Tindak Pidana
1329701200,36.35,JAWA TENGAH,2020,Persentase Penyelesaian Tindak Pidana
1329701210,70.78,JAWA TENGAH,2021,Persentase Penyelesaian Tindak Pidana
1429701000,51.21,DI YOGYAKARTA,2000,Persentase Penyelesaian Tindak Pidana
1429701010,34.58,DI YOGYAKARTA,2001,Persentase Penyelesaian Tindak Pidana
1429701020,37.69,DI YOGYAKARTA,2002,Persentase Penyelesaian Tindak Pidana
1429701030,50.9,DI YOGYAKARTA,2003,Persentase Penyelesaian Tindak Pidana
1429701040,53.34,DI YOGYAKARTA,2004,Persentase Penyelesaian Tindak Pidana
1429701050,51.82,DI YOGYAKARTA,2005,Persentase Penyelesaian Tindak Pidana
1429701060,53.28,DI YOGYAKARTA,2006,Persentase Penyelesaian Tindak Pidana
1429701070,46.04,DI YOGYAKARTA,2007,Persentase Penyelesaian Tindak Pidana
1429701080,47.71,DI YOGYAKARTA,2008,Persentase Penyelesaian Tindak Pidana
1429701090,38.67,DI YOGYAKARTA,2009,Persentase Penyelesaian Tindak Pidana
1429701100,12.83,DI YOGYAKARTA,2010,Persentase Penyelesaian Tindak Pidana
1429701110,52.96,DI YOGYAKARTA,2011,Persentase Penyelesaian Tindak Pidana
1429701120,36.89,DI YOGYAKARTA,2012,Persentase Penyelesaian Tindak Pidana
1429701130,28.27,DI YOGYAKARTA,2013,Persentase Penyelesaian Tindak Pidana
1429701140,39.96,DI YOGYAKARTA,2014,Persentase Penyelesaian Tindak Pidana
1429701150,45.53,DI YOGYAKARTA,2015,Persentase Penyelesaian Tindak Pidana
1429701160,41.05,DI YOGYAKARTA,2016,Persentase Penyelesaian Tindak Pidana
1429701170,39.62,DI YOGYAKARTA,2017,Persentase Penyelesaian Tindak Pidana
1429701180,36.93,DI YOGYAKARTA,2018,Persentase Penyelesaian Tindak Pidana
1429701190,67.76,DI YOGYAKARTA,2019,Persentase Penyelesaian Tindak Pidana
1429701200,95.62,DI YOGYAKARTA,2020,Persentase Penyelesaian Tindak Pidana
1429701210,100.0,DI YOGYAKARTA,2021,Persentase Penyelesaian Tindak Pidana
1529701000,63.18,JAWA TIMUR,2000,Persentase Penyelesaian Tindak Pidana
1529701010,70.46,JAWA TIMUR,2001,Persentase Penyelesaian Tindak Pidana
1529701020,75.35,JAWA TIMUR,2002,Persentase Penyelesaian Tindak Pidana
1529701030,79.43,JAWA TIMUR,2003,Persentase Penyelesaian Tindak Pidana
1529701040,75.23,JAWA TIMUR,2004,Persentase Penyelesaian Tindak Pidana
1529701050,77.1,JAWA TIMUR,2005,Persentase Penyelesaian Tindak Pidana
1529701060,82.83,JAWA TIMUR,2006,Persentase Penyelesaian Tindak Pidana
1529701070,76.76,JAWA TIMUR,2007,Persentase Penyelesaian Tindak Pidana
1529701080,64.45,JAWA TIMUR,2008,Persentase Penyelesaian Tindak Pidana
1529701090,68.67,JAWA TIMUR,2009,Persentase Penyelesaian Tindak Pidana
1529701100,48.04,JAWA TIMUR,2010,Persentase Penyelesaian Tindak Pidana
1529701110,28.97,JAWA TIMUR,2011,Persentase Penyelesaian Tindak Pidana
1529701120,23.5,JAWA TIMUR,2012,Persentase Penyelesaian Tindak Pidana
1529701130,47.6,JAWA TIMUR,2013,Persentase Penyelesaian Tindak Pidana
1529701140,34.34,JAWA TIMUR,2014,Persentase Penyelesaian Tindak Pidana
1529701150,67.56,JAWA TIMUR,2015,Persentase Penyelesaian Tindak Pidana
1529701160,63.89,JAWA TIMUR,2016,Persentase Penyelesaian Tindak Pidana
1529701170,54.67,JAWA TIMUR,2017,Persentase Penyelesaian Tindak Pidana
1529701180,58.74,JAWA TIMUR,2018,Persentase Penyelesaian Tindak Pidana
1529701190,44.68,JAWA TIMUR,2019,Persentase Penyelesaian Tindak Pidana
1529701200,52.74,JAWA TIMUR,2020,Persentase Penyelesaian Tindak Pidana
1529701210,55.35,JAWA TIMUR,2021,Persentase Penyelesaian Tindak Pidana
1629701040,43.64,BANTEN,2004,Persentase Penyelesaian Tindak Pidana
1629701050,46.97,BANTEN,2005,Persentase Penyelesaian Tindak Pidana
1629701060,31.39,BANTEN,2006,Persentase Penyelesaian Tindak Pidana
1629701070,29.87,BANTEN,2007,Persentase Penyelesaian Tindak Pidana
1629701080,52.59,BANTEN,2008,Persentase Penyelesaian Tindak Pidana
1629701090,56.51,BANTEN,2009,Persentase Penyelesaian Tindak Pidana
1629701100,53.89,BANTEN,2010,Persentase Penyelesaian Tindak Pidana
1629701110,60.41,BANTEN,2011,Persentase Penyelesaian Tindak Pidana
1629701120,62.99,BANTEN,2012,Persentase Penyelesaian Tindak Pidana
1629701130,55.58,BANTEN,2013,Persentase Penyelesaian Tindak Pidana
1629701140,34.02,BANTEN,2014,Persentase Penyelesaian Tindak Pidana
1629701150,38.32,BANTEN,2015,Persentase Penyelesaian Tindak Pidana
1629701160,59.41,BANTEN,2016,Persentase Penyelesaian Tindak Pidana
1629701170,61.32,BANTEN,2017,Persentase Penyelesaian Tindak Pidana
1629701180,61.36,BANTEN,2018,Persentase Penyelesaian Tindak Pidana
1629701190,63.01,BANTEN,2019,Persentase Penyelesaian Tindak Pidana
1629701200,73.08,BANTEN,2020,Persentase Penyelesaian Tindak Pidana
1629701210,76.09,BANTEN,2021,Persentase Penyelesaian Tindak Pidana
1729701000,48.6,BALI,2000,Persentase Penyelesaian Tindak Pidana
1729701010,59.77,BALI,2001,Persentase Penyelesaian Tindak Pidana
1729701020,58.65,BALI,2002,Persentase Penyelesaian Tindak Pidana
1729701030,57.88,BALI,2003,Persentase Penyelesaian Tindak Pidana
1729701040,61.57,BALI,2004,Persentase Penyelesaian Tindak Pidana
1729701050,63.88,BALI,2005,Persentase Penyelesaian Tindak Pidana
1729701060,70.89,BALI,2006,Persentase Penyelesaian Tindak Pidana
