id,values,kuantil,tahun,data_title
6100301070,66.1,,2007,Angka Harapan Hidup
6100301080,66.3,,2008,Angka Harapan Hidup
6100301090,66.45,,2009,Angka Harapan Hidup
6100301100,66.6,,2010,Angka Harapan Hidup
6100301110,66.75,,2011,Angka Harapan Hidup
6100301120,66.92,,2012,Angka Harapan Hidup
6100301130,67.4,,2013,Angka Harapan Hidup
620030960,68.3,,1996,Angka Harapan Hidup
620030990,69.2,,1999,Angka Harapan Hidup
6200301020,69.4,,2002,Angka Harapan Hidup
6200301040,69.8,,2004,Angka Harapan Hidup
6200301050,70.67,,2005,Angka Harapan Hidup
6200301060,70.8,,2006,Angka Harapan Hidup
6200301070,70.9,,2007,Angka Harapan Hidup
6200301080,71.0,,2008,Angka Harapan Hidup
6200301090,71.1,,2009,Angka Harapan Hidup
6200301100,71.2,,2010,Angka Harapan Hidup
6200301110,71.3,,2011,Angka Harapan Hidup
6200301120,71.41,,2012,Angka Harapan Hidup
6200301130,71.47,,2013,Angka Harapan Hidup
630030960,60.3,,1996,Angka Harapan Hidup
630030990,61.0,,1999,Angka Harapan Hidup
6300301020,61.3,,2002,Angka Harapan Hidup
6300301040,61.6,,2004,Angka Harapan Hidup
6300301050,62.1,,2005,Angka Harapan Hidup
6300301060,62.4,,2006,Angka Harapan Hidup
6300301070,62.6,,2007,Angka Harapan Hidup
6300301080,63.1,,2008,Angka Harapan Hidup
6300301090,63.45,,2009,Angka Harapan Hidup
6300301100,63.81,,2010,Angka Harapan Hidup
6300301110,64.17,,2011,Angka Harapan Hidup
6300301120,64.52,,2012,Angka Harapan Hidup
6300301130,64.82,,2013,Angka Harapan Hidup
640030960,68.1,,1996,Angka Harapan Hidup
640030990,69.0,,1999,Angka Harapan Hidup
6400301020,69.4,,2002,Angka Harapan Hidup
6400301040,69.7,,2004,Angka Harapan Hidup
6400301050,70.33,,2005,Angka Harapan Hidup
6400301060,70.4,,2006,Angka Harapan Hidup
6400301070,70.6,,2007,Angka Harapan Hidup
6400301080,70.8,,2008,Angka Harapan Hidup
6400301090,71.0,,2009,Angka Harapan Hidup
6400301100,71.2,,2010,Angka Harapan Hidup
6400301110,71.4,,2011,Angka Harapan Hidup
6400301120,71.58,,2012,Angka Harapan Hidup
6400301130,71.78,,2013,Angka Harapan Hidup
6500301130,69.7,,2013,Angka Harapan Hidup
710030960,66.6,,1996,Angka Harapan Hidup
710030990,68.1,,1999,Angka Harapan Hidup
7100301020,70.9,,2002,Angka Harapan Hidup
7100301040,71.0,,2004,Angka Harapan Hidup
7100301050,71.67,,2005,Angka Harapan Hidup
7100301060,71.8,,2006,Angka Harapan Hidup
7100301070,72.0,,2007,Angka Harapan Hidup
7100301080,72.01,,2008,Angka Harapan Hidup
7100301090,72.12,,2009,Angka Harapan Hidup
7100301100,72.22,,2010,Angka Harapan Hidup
7100301110,72.33,,2011,Angka Harapan Hidup
7100301120,72.44,,2012,Angka Harapan Hidup
7100301130,72.62,,2013,Angka Harapan Hidup
720030960,60.6,,1996,Angka Harapan Hidup
720030990,62.7,,1999,Angka Harapan Hidup
7200301020,63.3,,2002,Angka Harapan Hidup
7200301040,64.6,,2004,Angka Harapan Hidup
7200301050,65.4,,2005,Angka Harapan Hidup
7200301060,65.6,,2006,Angka Harapan Hidup
7200301070,65.9,,2007,Angka Harapan Hidup
