id,values,area,breakdown,year,data_title
34003045391070,93.53,DI YOGYAKARTA,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
34003045391080,94.32,DI YOGYAKARTA,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
34003045391090,94.38,DI YOGYAKARTA,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
34003045391100,94.76,DI YOGYAKARTA,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
34003045391110,92.04,DI YOGYAKARTA,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
34003045391120,96.11,DI YOGYAKARTA,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
34003045391130,98.75,DI YOGYAKARTA,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
34003045391140,98.98,DI YOGYAKARTA,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
34003045391150,99.23,DI YOGYAKARTA,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
34003045391160,99.21,DI YOGYAKARTA,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
34003045391170,99.29,DI YOGYAKARTA,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
34003045391180,99.5,DI YOGYAKARTA,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
34003045391190,99.53,DI YOGYAKARTA,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
34003045391200,99.59,DI YOGYAKARTA,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
34003045391210,99.44,DI YOGYAKARTA,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
34003045401030,79.06,DI YOGYAKARTA,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
34003045401040,77.37,DI YOGYAKARTA,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
34003045401050,83.27,DI YOGYAKARTA,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
34003045401060,72.3,DI YOGYAKARTA,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
34003045401070,74.94,DI YOGYAKARTA,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
34003045401080,75.31,DI YOGYAKARTA,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
34003045401090,75.34,DI YOGYAKARTA,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
34003045401100,75.55,DI YOGYAKARTA,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
34003045401110,69.48,DI YOGYAKARTA,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
34003045401120,72.44,DI YOGYAKARTA,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
34003045401130,75.64,DI YOGYAKARTA,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
34003045401140,82.2,DI YOGYAKARTA,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
34003045401150,82.86,DI YOGYAKARTA,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
34003045401160,83.05,DI YOGYAKARTA,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
34003045401170,83.25,DI YOGYAKARTA,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
34003045401180,83.61,DI YOGYAKARTA,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
34003045401190,84.04,DI YOGYAKARTA,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
34003045401200,83.98,DI YOGYAKARTA,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
34003045401210,83.62,DI YOGYAKARTA,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
34003045411030,59.77,DI YOGYAKARTA,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
34003045411040,61.51,DI YOGYAKARTA,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
34003045411050,62.45,DI YOGYAKARTA,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
34003045411060,55.85,DI YOGYAKARTA,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
34003045411070,57.88,DI YOGYAKARTA,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
34003045411080,58.96,DI YOGYAKARTA,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
34003045411090,58.69,DI YOGYAKARTA,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
34003045411100,59.35,DI YOGYAKARTA,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
34003045411110,59.25,DI YOGYAKARTA,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
34003045411120,63.54,DI YOGYAKARTA,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
34003045411130,64.86,DI YOGYAKARTA,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
34003045411140,68.46,DI YOGYAKARTA,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
34003045411150,68.6,DI YOGYAKARTA,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
34003045411160,68.96,DI YOGYAKARTA,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
34003045411170,69.66,DI YOGYAKARTA,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
34003045411180,70.22,DI YOGYAKARTA,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
34003045411190,70.49,DI YOGYAKARTA,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
34003045411200,70.98,DI YOGYAKARTA,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
34003045411210,71.42,DI YOGYAKARTA,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
35003045391030,93.48,JAWA TIMUR,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
35003045391040,93.71,JAWA TIMUR,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
35003045391050,94.91,JAWA TIMUR,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
35003045391060,94.2,JAWA TIMUR,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
35003045391070,94.5,JAWA TIMUR,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
35003045391080,94.57,JAWA TIMUR,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
35003045391090,95.27,JAWA TIMUR,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
35003045391100,95.63,JAWA TIMUR,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
35003045391110,91.9,JAWA TIMUR,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
35003045391120,92.93,JAWA TIMUR,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
35003045391130,96.1,JAWA TIMUR,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
35003045391140,96.98,JAWA TIMUR,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
35003045391150,97.38,JAWA TIMUR,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
35003045391160,97.49,JAWA TIMUR,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
35003045391170,97.77,JAWA TIMUR,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
35003045391180,97.88,JAWA TIMUR,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
35003045391190,98.01,JAWA TIMUR,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
35003045391200,97.99,JAWA TIMUR,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
35003045391210,97.9,JAWA TIMUR,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
35003045401030,64.47,JAWA TIMUR,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
35003045401040,67.1,JAWA TIMUR,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
35003045401050,68.85,JAWA TIMUR,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
35003045401060,70.28,JAWA TIMUR,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
35003045401070,69.21,JAWA TIMUR,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
35003045401080,69.55,JAWA TIMUR,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
35003045401090,69.9,JAWA TIMUR,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
35003045401100,70.17,JAWA TIMUR,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
35003045401110,71.78,JAWA TIMUR,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
35003045401120,74.42,JAWA TIMUR,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
35003045401130,77.36,JAWA TIMUR,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
35003045401140,80.94,JAWA TIMUR,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
35003045401150,81.16,JAWA TIMUR,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
35003045401160,81.35,JAWA TIMUR,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
35003045401170,81.52,JAWA TIMUR,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
35003045401180,81.98,JAWA TIMUR,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
35003045401190,82.84,JAWA TIMUR,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
35003045401200,83.53,JAWA TIMUR,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
35003045401210,83.8,JAWA TIMUR,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
35003045411030,40.83,JAWA TIMUR,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
35003045411040,41.94,JAWA TIMUR,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
35003045411050,44.86,JAWA TIMUR,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
35003045411060,46.35,JAWA TIMUR,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
35003045411070,47.97,JAWA TIMUR,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
35003045411080,47.93,JAWA TIMUR,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
35003045411090,48.26,JAWA TIMUR,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
35003045411100,48.6,JAWA TIMUR,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
35003045411110,49.29,JAWA TIMUR,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
35003045411120,52.36,JAWA TIMUR,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
35003045411130,53.3,JAWA TIMUR,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
35003045411140,60.0,JAWA TIMUR,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
35003045411150,60.31,JAWA TIMUR,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
35003045411160,60.76,JAWA TIMUR,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
35003045411170,61.49,JAWA TIMUR,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
35003045411180,61.51,JAWA TIMUR,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
35003045411190,61.77,JAWA TIMUR,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
35003045411200,62.24,JAWA TIMUR,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
35003045411210,62.63,JAWA TIMUR,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
36003045391030,93.77,BANTEN,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
36003045391040,94.12,BANTEN,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
36003045391050,93.24,BANTEN,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
36003045391060,94.83,BANTEN,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
36003045391070,93.03,BANTEN,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
36003045391080,93.39,BANTEN,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
36003045391090,94.07,BANTEN,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
36003045391100,94.73,BANTEN,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
36003045391110,92.41,BANTEN,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
36003045391120,93.67,BANTEN,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
36003045391130,96.24,BANTEN,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
36003045391140,96.69,BANTEN,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
36003045391150,96.98,BANTEN,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
36003045391160,97.22,BANTEN,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
36003045391170,97.56,BANTEN,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
36003045391180,97.97,BANTEN,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
36003045391190,97.98,BANTEN,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
36003045391200,97.95,BANTEN,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
36003045391210,98.15,BANTEN,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
36003045401030,62.28,BANTEN,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
36003045401040,63.75,BANTEN,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
36003045401050,61.19,BANTEN,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
36003045401060,66.56,BANTEN,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
36003045401070,58.96,BANTEN,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
36003045401080,59.5,BANTEN,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
36003045401090,59.69,BANTEN,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
36003045401100,60.32,BANTEN,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
36003045401110,71.01,BANTEN,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
36003045401120,73.79,BANTEN,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
36003045401130,78.17,BANTEN,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
36003045401140,79.56,BANTEN,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
36003045401150,79.84,BANTEN,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
36003045401160,79.93,BANTEN,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
36003045401170,80.59,BANTEN,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
36003045401180,80.91,BANTEN,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
36003045401190,81.93,BANTEN,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
36003045401200,82.73,BANTEN,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
36003045401210,84.28,BANTEN,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
36003045411030,36.41,BANTEN,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
36003045411040,39.68,BANTEN,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
36003045411050,44.37,BANTEN,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
36003045411060,41.44,BANTEN,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
36003045411070,38.97,BANTEN,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
36003045411080,38.83,BANTEN,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
36003045411090,38.77,BANTEN,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
36003045411100,39.61,BANTEN,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
36003045411110,46.24,BANTEN,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
36003045411120,53.0,BANTEN,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
36003045411130,53.28,BANTEN,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
36003045411140,56.87,BANTEN,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
36003045411150,57.04,BANTEN,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
36003045411160,57.21,BANTEN,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
36003045411170,57.88,BANTEN,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
36003045411180,58.72,BANTEN,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
36003045411190,58.8,BANTEN,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
36003045411200,59.06,BANTEN,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
36003045411210,59.69,BANTEN,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
51003045391030,91.58,BALI,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
51003045391040,93.48,BALI,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
51003045391050,93.26,BALI,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
51003045391060,93.33,BALI,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
51003045391070,94.49,BALI,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
51003045391080,94.93,BALI,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
51003045391090,94.99,BALI,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
51003045391100,95.53,BALI,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
51003045391110,90.08,BALI,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
51003045391120,91.01,BALI,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
51003045391130,94.11,BALI,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
51003045391140,95.29,BALI,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
51003045391150,95.64,BALI,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
51003045391160,95.75,BALI,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
51003045391170,96.09,BALI,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
51003045391180,96.19,BALI,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
51003045391190,96.81,BALI,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
51003045391200,96.84,BALI,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
51003045391210,97.2,BALI,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
51003045401030,68.63,BALI,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
51003045401040,69.37,BALI,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
51003045401050,70.03,BALI,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
51003045401060,70.15,BALI,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
51003045401070,66.69,BALI,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
51003045401080,67.34,BALI,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
51003045401090,67.38,BALI,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
51003045401100,67.83,BALI,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
51003045401110,69.53,BALI,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
51003045401120,74.46,BALI,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
51003045401130,80.69,BALI,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
51003045401140,84.58,BALI,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
51003045401150,84.78,BALI,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
51003045401160,84.99,BALI,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
51003045401170,85.32,BALI,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
51003045401180,86.0,BALI,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
51003045401190,86.75,BALI,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
51003045401200,87.26,BALI,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
51003045401210,87.11,BALI,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
51003045411030,53.36,BALI,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
51003045411040,54.11,BALI,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
51003045411050,53.04,BALI,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
51003045411060,53.54,BALI,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
51003045411070,55.81,BALI,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
51003045411080,55.65,BALI,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
51003045411090,56.48,BALI,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
51003045411100,57.14,BALI,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
51003045411110,59.48,BALI,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
51003045411120,63.55,BALI,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
51003045411130,67.04,BALI,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
51003045411140,70.83,BALI,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
51003045411150,71.53,BALI,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
51003045411160,71.71,BALI,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
51003045411170,72.4,BALI,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
51003045411180,73.0,BALI,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
51003045411190,73.01,BALI,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
51003045411200,73.29,BALI,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
51003045411210,74.82,BALI,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
52003045391030,92.48,NUSA TENGGARA BARAT,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
52003045391040,92.42,NUSA TENGGARA BARAT,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
52003045391050,92.99,NUSA TENGGARA BARAT,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
52003045391060,94.5,NUSA TENGGARA BARAT,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
52003045391070,94.2,NUSA TENGGARA BARAT,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
52003045391080,94.2,NUSA TENGGARA BARAT,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
52003045391090,94.75,NUSA TENGGARA BARAT,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
52003045391100,95.16,NUSA TENGGARA BARAT,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
52003045391110,92.61,NUSA TENGGARA BARAT,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
52003045391120,93.61,NUSA TENGGARA BARAT,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
52003045391130,96.71,NUSA TENGGARA BARAT,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
52003045391140,97.62,NUSA TENGGARA BARAT,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
52003045391150,97.8,NUSA TENGGARA BARAT,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
52003045391160,97.9,NUSA TENGGARA BARAT,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
52003045391170,98.13,NUSA TENGGARA BARAT,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
52003045391180,98.86,NUSA TENGGARA BARAT,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
52003045391190,98.87,NUSA TENGGARA BARAT,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
52003045391200,98.78,NUSA TENGGARA BARAT,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
52003045391210,98.81,NUSA TENGGARA BARAT,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
52003045401030,57.19,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
52003045401040,61.7,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
52003045401050,67.53,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
52003045401060,69.62,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
52003045401070,70.79,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
52003045401080,71.44,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
52003045401090,71.32,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
52003045401100,71.73,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
52003045401110,76.56,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
52003045401120,77.44,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
52003045401130,80.21,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
52003045401140,82.29,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
52003045401150,82.83,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
52003045401160,83.17,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
52003045401170,83.57,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
52003045401180,83.88,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
