id,values,provinsi,jenjang,tahun,data_title
5200198016721150,94.4,NUSA TENGGARA BARAT,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016721160,96.03,NUSA TENGGARA BARAT,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016721170,96.79,NUSA TENGGARA BARAT,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016721180,97.59,NUSA TENGGARA BARAT,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016721190,96.62,NUSA TENGGARA BARAT,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016721200,97.29,NUSA TENGGARA BARAT,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016721210,98.71,NUSA TENGGARA BARAT,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731150,84.04,NUSA TENGGARA BARAT,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731160,86.91,NUSA TENGGARA BARAT,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731170,87.14,NUSA TENGGARA BARAT,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731180,87.88,NUSA TENGGARA BARAT,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731190,88.64,NUSA TENGGARA BARAT,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731200,89.91,NUSA TENGGARA BARAT,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016731210,92.19,NUSA TENGGARA BARAT,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741150,51.83,NUSA TENGGARA BARAT,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741160,55.01,NUSA TENGGARA BARAT,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741170,59.1,NUSA TENGGARA BARAT,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741180,52.6,NUSA TENGGARA BARAT,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741190,57.6,NUSA TENGGARA BARAT,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741200,64.66,NUSA TENGGARA BARAT,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5200198016741210,65.71,NUSA TENGGARA BARAT,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721150,78.94,NUSA TENGGARA TIMUR,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721160,84.71,NUSA TENGGARA TIMUR,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721170,85.07,NUSA TENGGARA TIMUR,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721180,83.87,NUSA TENGGARA TIMUR,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721190,87.39,NUSA TENGGARA TIMUR,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721200,86.92,NUSA TENGGARA TIMUR,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016721210,91.84,NUSA TENGGARA TIMUR,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731150,66.62,NUSA TENGGARA TIMUR,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731160,70.73,NUSA TENGGARA TIMUR,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731170,70.54,NUSA TENGGARA TIMUR,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731180,71.42,NUSA TENGGARA TIMUR,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731190,74.31,NUSA TENGGARA TIMUR,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731200,78.81,NUSA TENGGARA TIMUR,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016731210,78.83,NUSA TENGGARA TIMUR,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741150,37.78,NUSA TENGGARA TIMUR,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741160,48.95,NUSA TENGGARA TIMUR,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741170,41.44,NUSA TENGGARA TIMUR,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741180,43.41,NUSA TENGGARA TIMUR,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741190,43.85,NUSA TENGGARA TIMUR,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741200,50.65,NUSA TENGGARA TIMUR,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
5300198016741210,44.88,NUSA TENGGARA TIMUR,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721150,83.99,KALIMANTAN BARAT,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721160,87.93,KALIMANTAN BARAT,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721170,86.0,KALIMANTAN BARAT,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721180,86.44,KALIMANTAN BARAT,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721190,88.23,KALIMANTAN BARAT,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721200,91.79,KALIMANTAN BARAT,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016721210,94.29,KALIMANTAN BARAT,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731150,63.41,KALIMANTAN BARAT,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731160,72.66,KALIMANTAN BARAT,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731170,72.54,KALIMANTAN BARAT,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731180,71.47,KALIMANTAN BARAT,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731190,72.78,KALIMANTAN BARAT,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731200,80.88,KALIMANTAN BARAT,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016731210,79.65,KALIMANTAN BARAT,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741150,35.69,KALIMANTAN BARAT,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741160,35.69,KALIMANTAN BARAT,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741170,42.7,KALIMANTAN BARAT,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741180,47.66,KALIMANTAN BARAT,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741190,49.29,KALIMANTAN BARAT,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741200,55.23,KALIMANTAN BARAT,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6100198016741210,54.27,KALIMANTAN BARAT,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721150,93.18,KALIMANTAN TENGAH,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721160,93.75,KALIMANTAN TENGAH,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721170,93.06,KALIMANTAN TENGAH,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721180,93.33,KALIMANTAN TENGAH,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721190,94.66,KALIMANTAN TENGAH,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721200,95.45,KALIMANTAN TENGAH,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016721210,97.45,KALIMANTAN TENGAH,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731150,72.59,KALIMANTAN TENGAH,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731160,80.64,KALIMANTAN TENGAH,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731170,76.84,KALIMANTAN TENGAH,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731180,79.87,KALIMANTAN TENGAH,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731190,81.01,KALIMANTAN TENGAH,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731200,84.83,KALIMANTAN TENGAH,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016731210,89.76,KALIMANTAN TENGAH,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741150,47.28,KALIMANTAN TENGAH,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741160,52.42,KALIMANTAN TENGAH,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741170,56.48,KALIMANTAN TENGAH,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741180,53.47,KALIMANTAN TENGAH,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741190,50.01,KALIMANTAN TENGAH,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741200,60.77,KALIMANTAN TENGAH,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6200198016741210,61.04,KALIMANTAN TENGAH,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721150,87.15,KALIMANTAN SELATAN,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721160,93.89,KALIMANTAN SELATAN,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721170,92.49,KALIMANTAN SELATAN,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721180,92.2,KALIMANTAN SELATAN,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721190,91.85,KALIMANTAN SELATAN,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721200,94.1,KALIMANTAN SELATAN,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016721210,95.67,KALIMANTAN SELATAN,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731150,72.89,KALIMANTAN SELATAN,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731160,77.25,KALIMANTAN SELATAN,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731170,77.11,KALIMANTAN SELATAN,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731180,84.05,KALIMANTAN SELATAN,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731190,82.77,KALIMANTAN SELATAN,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731200,82.48,KALIMANTAN SELATAN,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016731210,84.06,KALIMANTAN SELATAN,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741150,44.85,KALIMANTAN SELATAN,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741160,52.91,KALIMANTAN SELATAN,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741170,56.75,KALIMANTAN SELATAN,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741180,61.09,KALIMANTAN SELATAN,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741190,59.52,KALIMANTAN SELATAN,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741200,63.05,KALIMANTAN SELATAN,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6300198016741210,63.59,KALIMANTAN SELATAN,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721150,94.65,KALIMANTAN TIMUR,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721160,98.16,KALIMANTAN TIMUR,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721170,96.42,KALIMANTAN TIMUR,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721180,95.32,KALIMANTAN TIMUR,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721190,96.07,KALIMANTAN TIMUR,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721200,95.84,KALIMANTAN TIMUR,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016721210,96.82,KALIMANTAN TIMUR,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731150,85.13,KALIMANTAN TIMUR,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731160,86.7,KALIMANTAN TIMUR,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731170,88.31,KALIMANTAN TIMUR,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731180,89.14,KALIMANTAN TIMUR,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731190,86.98,KALIMANTAN TIMUR,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731200,92.4,KALIMANTAN TIMUR,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016731210,95.34,KALIMANTAN TIMUR,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741150,67.56,KALIMANTAN TIMUR,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741160,66.76,KALIMANTAN TIMUR,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741170,67.72,KALIMANTAN TIMUR,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741180,68.73,KALIMANTAN TIMUR,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741190,64.74,KALIMANTAN TIMUR,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741200,71.63,KALIMANTAN TIMUR,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6400198016741210,74.26,KALIMANTAN TIMUR,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721150,92.11,KALIMANTAN UTARA,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721160,92.72,KALIMANTAN UTARA,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721170,92.04,KALIMANTAN UTARA,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721180,92.03,KALIMANTAN UTARA,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721190,93.23,KALIMANTAN UTARA,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721200,96.38,KALIMANTAN UTARA,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016721210,95.77,KALIMANTAN UTARA,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731150,83.02,KALIMANTAN UTARA,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731160,81.96,KALIMANTAN UTARA,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731170,82.36,KALIMANTAN UTARA,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731180,82.85,KALIMANTAN UTARA,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731190,83.85,KALIMANTAN UTARA,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731200,87.14,KALIMANTAN UTARA,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016731210,90.14,KALIMANTAN UTARA,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741150,47.64,KALIMANTAN UTARA,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741160,58.6,KALIMANTAN UTARA,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741170,57.43,KALIMANTAN UTARA,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741180,58.22,KALIMANTAN UTARA,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741190,61.1,KALIMANTAN UTARA,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741200,67.77,KALIMANTAN UTARA,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
6500198016741210,62.3,KALIMANTAN UTARA,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721150,93.41,SULAWESI UTARA,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721160,94.97,SULAWESI UTARA,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721170,95.9,SULAWESI UTARA,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721180,95.48,SULAWESI UTARA,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721190,95.97,SULAWESI UTARA,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721200,95.58,SULAWESI UTARA,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016721210,96.1,SULAWESI UTARA,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731150,82.35,SULAWESI UTARA,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731160,88.08,SULAWESI UTARA,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731170,86.01,SULAWESI UTARA,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731180,86.72,SULAWESI UTARA,SMP / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731190,85.67,SULAWESI UTARA,SMP / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731200,86.69,SULAWESI UTARA,SMP / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016731210,91.05,SULAWESI UTARA,SMP / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741150,55.5,SULAWESI UTARA,SMA / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741160,72.33,SULAWESI UTARA,SMA / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741170,67.46,SULAWESI UTARA,SMA / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741180,70.02,SULAWESI UTARA,SMA / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741190,67.58,SULAWESI UTARA,SMA / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741200,73.79,SULAWESI UTARA,SMA / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7100198016741210,68.56,SULAWESI UTARA,SMA / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721150,87.06,SULAWESI TENGAH,SD / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721160,90.93,SULAWESI TENGAH,SD / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721170,92.83,SULAWESI TENGAH,SD / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721180,91.44,SULAWESI TENGAH,SD / Sederajat,2018,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721190,93.56,SULAWESI TENGAH,SD / Sederajat,2019,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721200,95.05,SULAWESI TENGAH,SD / Sederajat,2020,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016721210,96.19,SULAWESI TENGAH,SD / Sederajat,2021,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016731150,77.31,SULAWESI TENGAH,SMP / Sederajat,2015,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016731160,80.76,SULAWESI TENGAH,SMP / Sederajat,2016,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
7200198016731170,81.72,SULAWESI TENGAH,SMP / Sederajat,2017,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi
